ts,Es,E1s,E2s,delta_uhs,Delta_uhs
0.07700000000000118,0.1606538060915465,0.05926682528726422,0.10138698080428238,-3.1783052306976937e-15,1.978755112328168e-13
0.07710000000000118,0.16060943891231105,0.05925223772835528,0.10135720118395582,-6.371108287336523e-15,1.937871742238743e-13
0.07720000000000118,0.16056519086282228,0.05923762445387429,0.10132756640894819,3.876371806779031e-15,1.9869317863460528e-13
0.07730000000000119,0.16052105520541018,0.05922298084054239,0.1012980743648674,-1.5962954770969536e-15,1.9419600792476855e-13
0.07740000000000119,0.16047702389866866,0.059208302784570774,0.10126872111409806,1.2801131147903717e-15,2.0237268194265353e-13
0.07750000000000119,0.16043308757334324,0.05919358687649946,0.1012395006968436,5.31088302485817e-15,1.9746667753192255e-13
0.0776000000000012,0.16038923554344553,0.059178830559104965,0.1012104049843406,-5.470995417545424e-16,2.0278151564354779e-13
0.0777000000000012,0.16034545584919926,0.05916403226610883,0.1011814235830904,4.2742260869949684e-15,2.0319034934444204e-13
0.0778000000000012,0.1603017353278132,0.059149191540589785,0.10115254378722337,-9.568939419581442e-16,2.0605218525070178e-13
0.0779000000000012,0.16025805970792878,0.059134309132980636,0.10112375057494805,-5.494102107427508e-15,1.9869317863460528e-13
0.07800000000000121,0.16021441372376108,0.05911938707928459,0.10109502664447642,-1.89025698914436e-15,1.9746667753192255e-13
0.07810000000000121,0.1601707812454125,0.05910442876063068,0.10106635248478153,-9.252657244359604e-17,1.9337834052298005e-13
0.07820000000000121,0.16012714542247933,0.05908943894551535,0.10103770647696422,-5.777920131961883e-17,2.0196384824175928e-13
0.07830000000000122,0.16008348883882914,0.05907442381606116,0.101009065022768,-2.5239567114990912e-15,2.0155501454086503e-13
0.07840000000000122,0.16003979367716795,0.05905939097940938,0.10098040269775871,-1.6629829811032939e-15,1.9664901013013404e-13
0.07850000000000122,0.1599960418927434,0.059044349464988245,0.10095169242775515,-1.335035171410748e-15,1.9828434493371103e-13
0.07860000000000122,0.15995221539611432,0.05902930970792975,0.10092290568818468,4.0803394991074974e-15,1.946048416256628e-13
0.07870000000000123,0.15990829624537375,0.05901428351837339,0.10089401272700019,-4.264581664058223e-15,1.905165046167203e-13
0.07880000000000123,0.15986426684845498,0.0589992840358625,0.10086498281259249,1.0396388487065165e-15,1.929695068220858e-13
0.07890000000000123,0.1598201101762225,0.05898432566754119,0.10083578450868123,-1.5367445965315162e-16,1.9501367532655703e-13
0.07900000000000124,0.15977580998684643,0.05896942400844292,0.10080638597840327,1.971242693261321e-15,1.905165046167203e-13
0.07910000000000124,0.15973135106157763,0.058954595741867497,0.10077675531971006,2.5423222879064498e-15,1.9910201233549954e-13
0.07920000000000124,0.1596867194513754,0.05893985851769925,0.10074686093367627,-3.221199831029555e-15,1.9256067312119154e-13
0.07930000000000124,0.1596419027329872,0.05892523080657518,0.10071667192641215,-5.1820245512608866e-15,1.847928328042008e-13
0.07940000000000125,0.15959689027199986,0.058910731728078994,0.10068615854392078,-8.456025414461598e-16,1.880635024113548e-13
0.07950000000000125,0.15955167348915078,0.05889638085166007,0.10065529263749091,1.503943577255058e-15,1.9174300571940303e-13
0.07960000000000125,0.15950624612482234,0.05888219796974513,0.10062404815507725,-4.6960604201014924e-15,1.8193099689794107e-13
0.07970000000000126,0.15946060449526187,0.05886820284355715,0.10059240165170474,-2.0090343583006483e-15,1.8152216319704682e-13
0.07980000000000126,0.15941474773272998,0.0588544149234214,0.10056033280930855,1.6848544861590685e-15,1.831574980006238e-13
0.07990000000000126,0.1593686780006125,0.05884085304683035,0.1005278249537821,4.179665826403003e-18,1.8029566209436406e-13
0.08000000000000126,0.15932240067367173,0.05882753511914034,0.1004948655545313,1.1564324361720644e-15,1.856105002059893e-13
0.08010000000000127,0.1592759244731721,0.05881447778344325,0.10046144668972852,2.6748613627538503e-15,1.9092533831761455e-13
0.08020000000000127,0.15922926154673964,0.05880169608773756,0.10042756545900215,-4.780040511676175e-15,1.823398305988353e-13
0.08030000000000127,0.15918242748357705,0.05878920315891155,0.10039322432466571,3.1512434540485352e-15,1.896988372149318e-13
0.08040000000000128,0.1591354412571277,0.058777009894106065,0.10035843136302149,-5.473490740426858e-16,1.831574980006238e-13
0.08050000000000128,0.15908832508947324,0.05876512468059936,0.10032320040887395,1.6308806522336374e-15,1.9337834052298005e-13
0.08060000000000128,0.15904110423456255,0.058753553155369155,0.10028755107919314,2.916832822566566e-15,1.8929000351403754e-13
0.08070000000000128,0.15899380668070295,0.058742298014847066,0.10025150866585618,-1.5494333133836112e-15,1.831574980006238e-13
0.08080000000000129,0.15894646277639035,0.05873135888407584,0.10021510389231453,-2.1152727299777278e-15,1.896988372149318e-13
0.08090000000000129,0.15889910478725602,0.05872073225255331,0.10017837253470255,8.772307589683437e-17,1.8847233611224906e-13
0.0810000000000013,0.1588517663954272,0.058710411481578684,0.10014135491384842,-1.102433649017819e-15,1.8520166650509507e-13
0.0811000000000013,0.1588044821556267,0.05870038688506577,0.10010409527056083,-3.93455025975968e-15,1.7702499248721006e-13
0.0812000000000013,0.15875728692467092,0.05869064588273301,0.10006664104193794,-8.882850393330991e-16,1.7825149358989282e-13
0.0813000000000013,0.1587102152824833,0.058681173221519174,0.10002904206096397,-7.796311951067911e-15,1.7048365327290206e-13
0.0814000000000013,0.1586633009631891,0.05867195125822167,0.09999134970496731,-8.012307099684893e-15,1.7048365327290206e-13
0.08150000000000131,0.1586165763143056,0.05866296029388341,0.09995361602042212,2.278791238398139e-15,1.6680414996485381e-13
0.08160000000000131,0.15857007180051488,0.05865417894852505,0.09991589285198972,-1.0180168759388854e-15,1.6762181736664232e-13
0.08170000000000131,0.1585238155661603,0.05864558456353728,0.09987823100262279,-6.2142398143951344e-15,1.5494797263892058e-13
0.08180000000000132,0.15847783306759938,0.05863715361845403,0.09984067944914517,-1.9728771297486606e-15,1.5413030523713208e-13
0.08190000000000132,0.158432146783123,0.05862886214895207,0.09980328463417099,-2.6532955347510516e-15,1.533126378353436e-13
0.08200000000000132,0.15838677600452855,0.05862068615368717,0.09976608985084157,9.235689048765848e-16,1.5740097484428608e-13
0.08210000000000132,0.15834173671087742,0.05861260197892086,0.09972913473195688,-3.3763901993331782e-15,1.5208613673266084e-13
0.08220000000000133,0.15829704152167656,0.058604586671680316,0.09969245484999636,-1.7832201141452217e-15,1.5208613673266084e-13
0.08230000000000133,0.15825269972387263,0.05859661829427693,0.09965608142959562,-1.6669068763343498e-15,1.484066334246126e-13
0.08240000000000133,0.15820871736481423,0.05858867619524979,0.0996200411695645,4.028655123925783e-15,1.5699214114339182e-13
0.08250000000000134,0.15816509740172208,0.05858074123402576,0.09958435616769652,-2.9038072371254776e-16,1.5167730303176659e-13
0.08260000000000134,0.1581218398973248,0.05857279595867708,0.09954904393864805,-3.560432738453389e-15,1.4963313452729535e-13
0.08270000000000134,0.1580789422510593,0.05856482473798398,0.09951411751307533,-7.800242084606171e-15,1.3327978649152536e-13
