ts,Es,E1s,E2s,delta_uhs,Delta_uhs
0.008200000000000006,0.3790580239824326,0.13214708076709467,0.246910943215338,-1.6825342426711725e-14,3.6421332519847233e-13
0.008300000000000005,0.3780127406501853,0.13191547264870182,0.24609726800148266,7.57948722031101e-15,3.8823886959492983e-13
0.008400000000000005,0.3769863410561816,0.1316831358894812,0.24530320516670057,-8.975381298210782e-15,3.319802966914237e-13
0.008500000000000004,0.3759775059540227,0.13145050365006367,0.24452700230395913,2.4631779018262565e-14,3.730177172443791e-13
0.008600000000000003,0.3749851823781874,0.13121805393365793,0.24376712844452925,-2.5328171609464235e-14,3.2725477553684095e-13
0.008700000000000003,0.37400857900634327,0.1309862320991637,0.24302234690717978,1.8199474236136447e-14,3.7878782728576433e-13
0.008800000000000002,0.37304713138471424,0.13075541678664643,0.24229171459806761,3.2773976323428496e-14,4.055989420470286e-13
0.008900000000000002,0.37210047037221883,0.13052591397597793,0.2415745563962406,4.968636782404043e-14,4.3897604409676564e-13
0.009000000000000001,0.37116840709241766,0.13029795863403631,0.24087044845838157,-1.7658526419756577e-14,4.374340319305334e-13
0.0091,0.37025092356941647,0.13007170874594964,0.24017921482346788,4.1733813144157096e-14,4.5141162608250974e-13
0.0092,0.3693481432015775,0.12984722891007336,0.2395009142915038,4.290897564180991e-14,5.064266407874415e-13
0.0093,0.36846025994291187,0.12962447305772626,0.2388357868851851,-1.5556913064165832e-14,4.988160646121662e-13
0.009399999999999999,0.36758742845798215,0.12940328091425715,0.2381841475437253,3.675958034985947e-14,5.342326021075652e-13
0.009499999999999998,0.36672964589718954,0.12918339744738894,0.2375462484498007,5.710108358304033e-14,6.030759839806444e-13
0.009599999999999997,0.36588666988120633,0.12896451201990536,0.2369221578613014,-3.366622933090563e-14,6.007878368952675e-13
0.009699999999999997,0.3650580041143552,0.1287463024533477,0.23631170166100723,-4.130478556564893e-14,5.248810444542857e-13
0.009799999999999996,0.3642429487309649,0.12852846682991265,0.2357144819010518,1.8995351483224067e-14,5.615908824762022e-13
0.009899999999999996,0.36344068028677634,0.1283107343916692,0.2351299458951068,-1.0408582122067786e-14,5.414949819872398e-13
0.009999999999999995,0.36265031793947916,0.12809285980930177,0.23455745813017745,-3.031794888124404e-14,4.818041884556682e-13
0.010099999999999994,0.3618709495110627,0.1278746131379242,0.23399633637313785,-9.270726370372203e-15,4.701644837170118e-13
